Details,Posting Date,Description,Amount,Type,Balance,Check or Slip #
DEBIT,04/16/2024,"MCDONALD'S F33737 MOORESVILLE IN             04/15",-9.00,DEBIT_CARD,4866.24,,
DEBIT,04/16/2024,"CREW CARWASH - 996-2 INDIANAPOLIS IN         04/14",-29.99,DEBIT_CARD,4875.24,,
CREDIT,04/16/2024,"OPPORTUNITY FINA ADJUSTMENT                 PPD ID: 7271061911",5.00,ACH_CREDIT,4905.23,,
CREDIT,04/16/2024,"IN CHILD SUPPORT IN18000         0007886214 CCD ID: 1356000158",64.00,ACH_CREDIT,4900.23,,
DEBIT,04/15/2024,"PAYPAL           INST XFER  GOOGLE GOOGLE S WEB ID: PAYPALSI77",-9.99,ACH_DEBIT,4836.23,,
DEBIT,04/15/2024,"PAYPAL           INST XFER  NETFLIX.COM     WEB ID: PAYPALSI77",-22.99,ACH_DEBIT,4846.22,,
DEBIT,04/15/2024,"PAYPAL           INST XFER  TRACTORSUPP     WEB ID: PAYPALSI77",-181.89,ACH_DEBIT,4869.21,,
DEBIT,04/15/2024,"CAPITAL ONE AUTO DIRECTPAY                  PPD ID: 9541719802",-875.43,ACH_DEBIT,5051.10,,
DEBIT,04/15/2024,"AffirmCard       55I7 AFFRM                 PPD ID: 1842224323",-109.68,MISC_DEBIT,5926.53,,
DEBIT,04/15/2024,"Experian* Credit Repor 479-3436237 CA        04/15",-24.99,DEBIT_CARD,6036.21,,
DEBIT,04/15/2024,"TACO BELL 36538 PLAINFIELD IN                04/14",-11.00,DEBIT_CARD,6061.20,,
DEBIT,04/15/2024,"GREAT LAKES ACE PLAINFIELD IN                04/14",-146.00,DEBIT_CARD,6072.20,,
DEBIT,04/15/2024,"STARBUCKS STORE 02656 PLAINFIELD IN          04/14",-14.33,DEBIT_CARD,6218.20,,
DEBIT,04/15/2024,"ACE HARDWARE CORPORAT 800-453-0660 IL        04/15",-212.93,DEBIT_CARD,6232.53,,
DEBIT,04/15/2024,"SP STORI FOOTWEAR HTTPSSTORIFOO TX           04/14",-100.99,DEBIT_CARD,6445.46,,
DEBIT,04/15/2024,"NIKE.COM AP NIKE.COM OR                      04/15",-81.29,DEBIT_CARD,6546.45,,
DEBIT,04/15/2024,"STUDYFETCH HTTPSWWW.STUD CA                  04/13",-11.99,DEBIT_CARD,6627.74,,
DEBIT,04/15/2024,"COX'S PLANT FARM INC CLAYTON IN              04/13",-256.05,DEBIT_CARD,6639.73,,
DEBIT,04/15/2024,"TST* CAFE PATACHOU CLAY CARMEL IN            04/13",-67.32,DEBIT_CARD,6895.78,,
DEBIT,04/15/2024,"WHOLEFDS CRL 104 14598 CARMEL IN     921271  04/13",-97.48,DEBIT_CARD,6963.10,,
DEBIT,04/15/2024,"TST* THE GOAT Carmel IN                      04/12",-29.04,DEBIT_CARD,7060.58,,
DEBIT,04/15/2024,"GREEKS PIZZERIA CARMEL IN                    04/12",-41.57,DEBIT_CARD,7089.62,,
DEBIT,04/15/2024,"FSP*URBAN SOCIETY SALON CARMEL IN            04/12",-79.02,DEBIT_CARD,7131.19,,
CREDIT,04/15/2024,"SHOPIFY (USA) IN PAYROLL                    PPD ID: 2471039071",5986.74,ACH_CREDIT,7210.21,,
DEBIT,04/12/2024,"CHATGPT SUBSCRIPTION HTTPSOPENAI.C CA        04/12",-20.00,DEBIT_CARD,1223.47,,
DEBIT,04/12/2024,"SP BARNSWALLOW FLOWE HTTPSBARNSWAL IA        04/11",-10.00,DEBIT_CARD,1243.47,,
DEBIT,04/11/2024,"Best Egg         PAYMENT                    PPD ID: 2832915521",-178.90,ACH_DEBIT,1253.47,,
DEBIT,04/11/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           04/10",-27.06,DEBIT_CARD,1432.37,,
DEBIT,04/11/2024,"ZING! CAFE  LLC CARMEL IN                    04/10",-8.10,DEBIT_CARD,1459.43,,
DEBIT,04/11/2024,"CHICK-FIL-A #01628 INDIANAPOLIS IN           04/09",-20.63,DEBIT_CARD,1467.53,,
